127.0.0.1 - - [18/Jun/2021:08:40:14 +0800] "GET /first-web/shops.jsp?page=shopsnewgoodsPage HTTP/1.1" 200 3262
127.0.0.1 - - [18/Jun/2021:08:40:14 +0800] "GET /first-web/css/newGoods.css HTTP/1.1" 200 3297
127.0.0.1 - - [18/Jun/2021:08:40:16 +0800] "GET /first-web/shops.jsp?page=shopsInfoPage HTTP/1.1" 200 645
127.0.0.1 - - [18/Jun/2021:08:40:17 +0800] "GET /first-web/shops.jsp?page=shopsnewgoodsPage HTTP/1.1" 200 3262
127.0.0.1 - - [18/Jun/2021:08:44:05 +0800] "GET /first-web/shops.jsp?page=shopslistPage HTTP/1.1" 200 687
127.0.0.1 - - [18/Jun/2021:08:44:06 +0800] "GET /first-web/shops.jsp?page=shopsnewgoodsPage HTTP/1.1" 200 3261
127.0.0.1 - - [18/Jun/2021:08:44:19 +0800] "POST /first-web/goods.jsp HTTP/1.1" 200 -
127.0.0.1 - - [18/Jun/2021:08:46:35 +0800] "GET /first-web/shops.jsp?page=shopsnewgoodsPage HTTP/1.1" 200 3261
127.0.0.1 - - [18/Jun/2021:08:46:47 +0800] "POST /first-web/goods.jsp HTTP/1.1" 200 -
127.0.0.1 - - [18/Jun/2021:08:47:36 +0800] "GET /first-web/shops.jsp?page=shopsnewgoodsPage HTTP/1.1" 200 3261
127.0.0.1 - - [18/Jun/2021:08:47:48 +0800] "POST /first-web/goods.jsp HTTP/1.1" 200 -
127.0.0.1 - - [18/Jun/2021:08:48:10 +0800] "GET /first-web/shops.jsp?page=shopsnewgoodsPage HTTP/1.1" 200 3262
127.0.0.1 - - [18/Jun/2021:08:49:10 +0800] "GET /first-web/shops.jsp?page=shopsnewgoodsPage HTTP/1.1" 200 3261
127.0.0.1 - - [18/Jun/2021:08:49:26 +0800] "POST /first-web/goods.jsp HTTP/1.1" 200 -
127.0.0.1 - - [18/Jun/2021:08:49:37 +0800] "GET /first-web/shops.jsp?page=shopsnewgoodsPage HTTP/1.1" 200 3261
127.0.0.1 - - [18/Jun/2021:08:51:11 +0800] "GET /first-web/home.jsp HTTP/1.1" 200 3335
127.0.0.1 - - [18/Jun/2021:08:51:11 +0800] "GET /res/css/form.css HTTP/1.1" 404 713
127.0.0.1 - - [18/Jun/2021:08:51:11 +0800] "GET /first-web/home.jsp?page=mainPage HTTP/1.1" 200 7601
127.0.0.1 - - [18/Jun/2021:08:51:12 +0800] "GET /first-web/imgs/title.ico HTTP/1.1" 200 39729
127.0.0.1 - - [18/Jun/2021:08:51:55 +0800] "GET /first-web/login.jsp?page=loginPage HTTP/1.1" 200 1773
127.0.0.1 - - [18/Jun/2021:08:52:07 +0800] "POST /first-web/login.jsp HTTP/1.1" 200 7601
127.0.0.1 - - [18/Jun/2021:08:52:11 +0800] "GET /first-web/login.jsp?page=loginPage HTTP/1.1" 200 1773
127.0.0.1 - - [18/Jun/2021:08:52:11 +0800] "GET /first-web/home.jsp HTTP/1.1" 200 3461
127.0.0.1 - - [18/Jun/2021:08:52:12 +0800] "GET /res/css/form.css HTTP/1.1" 404 713
127.0.0.1 - - [18/Jun/2021:08:52:12 +0800] "GET /first-web/home.jsp?page=mainPage HTTP/1.1" 200 7601
127.0.0.1 - - [18/Jun/2021:08:52:12 +0800] "GET /first-web/imgs/title.ico HTTP/1.1" 200 39729
127.0.0.1 - - [18/Jun/2021:08:52:13 +0800] "GET /first-web/user-main.jsp?page=usermainPage HTTP/1.1" 200 1987
127.0.0.1 - - [18/Jun/2021:08:52:13 +0800] "GET /first-web/res/js/jquery.min.js HTTP/1.1" 404 727
127.0.0.1 - - [18/Jun/2021:08:52:13 +0800] "GET /first-web/res/css/bootstrap.min.css HTTP/1.1" 404 732
127.0.0.1 - - [18/Jun/2021:08:52:13 +0800] "GET /first-web/res/js/jquery.min.js HTTP/1.1" 404 727
127.0.0.1 - - [18/Jun/2021:08:52:13 +0800] "GET /first-web/res/css/bootstrap.min.css HTTP/1.1" 404 732
127.0.0.1 - - [18/Jun/2021:08:52:13 +0800] "GET /first-web/user-main.jsp?page=orderPage HTTP/1.1" 200 11668
127.0.0.1 - - [18/Jun/2021:08:54:07 +0800] "GET /first-web/home.jsp HTTP/1.1" 200 3335
127.0.0.1 - - [18/Jun/2021:08:54:07 +0800] "GET /res/css/form.css HTTP/1.1" 404 713
127.0.0.1 - - [18/Jun/2021:08:54:07 +0800] "GET /first-web/home.jsp?page=mainPage HTTP/1.1" 200 7601
127.0.0.1 - - [18/Jun/2021:08:54:07 +0800] "GET /first-web/imgs/title.ico HTTP/1.1" 200 39729
127.0.0.1 - - [18/Jun/2021:08:54:16 +0800] "GET /first-web/login.jsp?page=loginPage HTTP/1.1" 200 1773
127.0.0.1 - - [18/Jun/2021:08:54:16 +0800] "GET /first-web/res/css/form.css HTTP/1.1" 200 1017
127.0.0.1 - - [18/Jun/2021:08:54:16 +0800] "GET /first-web/js/jquery-1.11.3.js HTTP/1.1" 200 284394
127.0.0.1 - - [18/Jun/2021:08:54:22 +0800] "POST /first-web/login.jsp HTTP/1.1" 200 7601
127.0.0.1 - - [18/Jun/2021:08:54:22 +0800] "GET /first-web/css/swiper.css HTTP/1.1" 200 20023
